userID,prodID,rating
/gp/profile/amzn1.account.AGWVUR2O6BWNYOF4Q6OZKCFV57XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AEDJG65MN5ISSR66GXEFP6GHRN6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AG7WEQQ7PFLRSYKP4YRBZFPCELVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFC3CWTOQVP6S53VS2ZFM4UFF5KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AENBK6UAILUZFBZVKAVIXKAHU2KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFE46Y3YCJEQSVSKB6HDWO4XZO7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AECKZQRJKISZHYORRPVYN6CLVJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AETPHLB7T2CDXP5OTFSARJ6TGZRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AE77LMTVVL6L3MNJNXYNHYHNFCBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGF7WO3W6NU3GAT7MW4L7BJFJ3FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AE5IT3DY2EUYGK7IHIAFJXEBL2FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEY7RK2GAUARK7CUALCPZF4DZFYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEBG4LYQNR7FETYM43MHTIVNCFYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFP62GZRB47UHG3G6AVTDKJETTEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGFZ36B4YXGDYQSDG6TCWD7SVU4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AE57SZ6ZGKWDMJBSYADTUFDYMRQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AF4ZGZ3FVWQI75IOCPBMY532SOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGT547U3ORVYYIMII33DV42TA7SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AET57JUCV2P6POYGZIQQJH6GWXUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEIPOIRW5MGPC53NTPRH3EHVU6PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,3.0
/gp/profile/amzn1.account.AGXWN67VKE4LVORHHJN6CLP5J2ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AHF5EXVKWVU3MDB7EXCL4XVTAANA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGW26X5I3OGUXH4R63EQEW4CAZOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGJMZHBJCAMK2NUQ643VFZP4TIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AH32TQ7NUKHNNMI4C3MPQRALMQCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGXIVLJQJLPL3526HQIBKV72X6RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,3.0
/gp/profile/amzn1.account.AFCAGBVGX5UDA26WTGCRYWHD5G5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFNFAKESXJKHHKWN366DMNZY4HEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGLY2D2VLJNHIKHZ5MOU6IAVPYJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEYI37ZSFGFZTH76JYLWPS2DBK4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AE3U2TRDCGT5GLFREK2MV4746XDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AH7IE4IY462CD4DSQIT6ZPAYREWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AH6OMPUB52CLK7FA52EG2746XLZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFOZBHEO2PTQJKTHA7UKZLKRHONQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFAZOIM23RW4L3UF7TBMOE3JVL3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AF5GZHXZH4EPEWPSX67ZYHXR4CIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHAKBDGTUFN7XDI4RJIH4CXFPTKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHDQWTZRSXTAV3ZNRTHNGSLCGTDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AHWL3DWUH2JMR4Q5ODHJXXW67D4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGCP4RGBZG4UCHTYT5KWEI7ZMIRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFJQJ7XFHA5G3KQTMNCFAEFFX3ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,2.0
/gp/profile/amzn1.account.AERD3EHIO4LJWXD5IVUBENG47LOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AHW5LS3XWWQSUXG4WHH74325FY2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGPW4FHT33DY4P7TN7KUPDJHIVYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGC7ID6MF7MK5I7PBBGG6PW654HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,3.0
/gp/profile/amzn1.account.AGAJLR67K5GO736SPAO7UNMYIACQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFSQC7V7CWH2IK5QHEQBS3J72F4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHCFXGZGOTSDR5XACEDPVNSEZR2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEBSRHXJQUUL3COYS5W5CRUIPUXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFKBDUTEHDE532YDDQ2K6JASA6GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHWGNJU227X2KBB7VC77S3EB3V6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AG67E45PC3MD7RXLG5RTDEXPZS7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEZZWVYYPTW3KEWNJADEQ54KDVHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFJC2MC5DQTE65DSHMSCET6ABHVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AFP2DSMFLWMLX5KSLQW5IPALEWFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,1.0
/gp/profile/amzn1.account.AGGCTKPESCXY4MA6HDL4SD5RMAHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFMLGVWD4UWJ5H47NGCM4SGEKLMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AHFD5DGE2INBBJTDT2OP7QI43XPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AF4AKIIII5SIRRKLQI4AF5SM7TNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AE27CX635XSOYGCUJ5CLZDKRI7GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AHDN5XAPWKVH4LU2U2OPIXOBAU4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFUIXNQNOBLNKJYJF7BWET52ZA5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGQK3YK6AH7K5ICJDH3NNTUPSDKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
